year,ID,recruit,Count of Year,sum_n of eggs,mean_n of eggs,SD_ n of eggs,mean_length,SD_length,mean_width,SD_width,mass,energy
2014,2010G083,Recurring,4,330,110,15.13275,97.35,0.732575,89.75,0.984886,102.86124,108014.5
2014,2010G095,Recurring,1,72,72,,107,,88.4,,126.1988,70700.4
2014,2011G003,Recurring,5,415,83,8.3666,98.02,0.664831,87.86,0.808084,104.481568,81501.85
2014,2011G010,Recurring,7,615,102.5,17.64936,106.0857,1.897743,94.92857,0.655017,123.9876569,100649.875
2014,2011G015,Recurring,6,436,87.2,17.76795,97.01667,0.895358,86.41667,0.810967,102.0551147,85626.04
2014,2011G018,Recurring,7,508,101.6,5.504544,109.9714,1.035558,100.6286,0.711136,133.3848338,99766.12
2014,2011G031,Recurring,7,479,79.83333,9.621157,100.3,0.789937,83.63333,0.752773,109.99552,78392.33839
2014,2011G048,Recurring,2,132,66,1.414214,102.4,0.141421,86.85,1.909188,115.07416,64808.7
2014,2011G060,Recurring,6,353,88.25,9.215024,112.2833,1.27815,95.81667,0.851861,138.9759327,86657.0875
2014,2011G064,Recurring,7,605,86.42857,12.89518,94.75714,1.099784,86.07143,1.289334,96.59066738,84868.53431
2014,2011G066,Recurring,3,267,89,7,99.33333,0.763763,88.86667,0.23094,107.6577253,87393.55
2014,2011G082,Recurring,6,506,101.2,7.085196,103.6667,0.694742,92.45,0.891628,118.1375473,99373.34
2014,2014G001,First time,4,311,77.75,17.28921,93.975,1.284199,83.15,0.932738,94.69914,76346.6125
2014,2014G002,First time,2,197,98.5,9.192388,96.3,1.131371,86.45,2.05061,100.32192,96722.075
2014,2014G003,First time,3,148,74,2.828427,98,0.655744,88.96667,0.450925,104.4332,72664.3
2014,2014G004,First time,2,83,83,,96.9,0.141421,85.2,0.141421,101.77296,81501.85
2014,2014G005,First time,1,80,80,,95.2,,87.8,,97.66168,78556
2014,2014G006,First time,5,426,85.2,14.30734,94.15,0.768115,85.1,0.454606,95.12236,83662.14
2014,2014G007,First time,2,187,93.5,12.02082,95.15,0.070711,88.2,0,97.54076,91812.325
2014,2014G008,First time,4,370,92.5,8.346656,97.1,0.969536,87.875,1.534872,102.25664,90830.375
2014,2014G009,First time,7,621,103.5,26.83095,100.5143,1.066815,90.81429,3.07486,110.5137831,101631.825
2014,2014G010,First time,2,143,71.5,36.06245,103.75,0.070711,89.05,0.070711,118.339,70209.425
2014,2014G011,First time,5,464,92.8,24.01458,97.16,1.054988,87.5,0.681909,102.401744,91124.96
2014,2014G012,First time,4,339,84.75,25.19755,98.775,0.457347,90.75,1.011599,106.30746,83220.2625
2014,2014G013,First time,5,316,79,14.16569,92.84,0.68775,80.26,0.915423,91.954256,77574.05
2014,2014G014,First time,1,59,59,,91.2,,79,,87.98808,57935.05
2014,2014G015,First time,8,605,75.625,22.40496,102.5375,0.420671,87.6625,0.501248,115.40669,74259.96875
2014,2014G016,First time,4,284,94.66667,4.041452,94.225,1.625577,82.175,1.068878,95.30374,92957.93661
2014,2014G017,First time,2,184,92,33.94113,101.7,1.272792,84.8,2.828427,113.38128,90339.4
2014,2014G018,First time,5,380,76,20.45727,97.3,6.63438,88.38,7.151713,102.74032,74628.2
2014,2014G019,First time,1,98,98,,90.1,,81,,85.32784,96231.1
2014,2014G020,First time,7,513,73.28571,13.47484,97.34286,0.824332,86.24286,0.899735,102.8439726,71962.90293
2014,2014G021,First time,3,216,72,14,90.56667,0.929157,83.36667,0.251661,86.45643473,70700.4
2014,2014G022,First time,1,86,86,,95.8,,86.3,,99.11272,84447.7
2014,2014G023,First time,7,776,110.8571,28.55654,106.1143,0.719788,91.9,0.627163,124.0568231,108856.1293
2014,2014G024,First time,1,88,88,,100.1,,84.5,,109.51184,86411.6
2014,2014G025,First time,1,61,61,,95.6,,83.4,,98.62904,59898.95
2014,2014G026,First time,5,411,82.2,5.495453,100.24,0.328634,87.1,1.834394,109.850416,80716.29
2014,2014G027,First time,7,460,65.71429,14.34938,97.48571,0.719788,87.31429,1.325932,103.1894411,64528.14707
2014,2014G028,First time,7,179,59.66667,18.44813,94.9,0.525357,79.93333,0.531664,96.93616,58589.68661
2014,2014G029,First time,3,255,85,2.645751,98.6,1.081665,86.03333,0.378594,105.88424,83465.75
2014,2014G030,First time,1,104,104,,96.6,,88.3,,101.04744,102122.8
2014,2014G031,First time,1,98,98,,100.3,,88.8,,109.99552,96231.1
2014,2014G032,First time,7,388,64.66667,13.53021,92.32857,1.059425,79.71429,0.569879,90.71741369,63499.43661
2014,2014G033,First time,3,299,99.66667,11.59023,100.9667,0.550757,89.4,0.818535,111.6078673,97867.68661
2014,2014G034,First time,9,509,72.71429,15.20651,98.84444,0.792324,86.72222,1.197683,106.4753937,71401.79707
2014,2014G035,First time,4,321,80.25,9.844626,95.025,0.359398,81.125,1.676057,97.23846,78801.4875
2014,2014G036,First time,8,545,68.125,12.51784,102.725,0.726538,84.25,1.287301,115.86014,66895.34375
2014,2014G037,First time,1,76,76,,100.9,,89,,111.44656,74628.2
2014,2014G038,First time,7,482,68.85714,17.91116,94.43333,0.621825,82.66667,0.595539,95.80756527,67614.26862
2014,2014G039,First time,4,398,99.5,9.949874,93.7,0.559762,86.65,0.953939,94.03408,97704.025
2014,2014G040,First time,3,244,81.33333,0.57735,96.16667,0.602771,84.4,0.173205,99.99947473,79865.26339
2014,2014G041,First time,8,567,81,19.08752,101.0714,0.75214,93.44286,1.876928,111.8610738,79537.95
2014,2014G042,First time,6,388,97,20.89657,96.2,0.672309,95.06667,0.880152,100.08008,95249.15
2014,2014G043,First time,6,513,85.5,10.89495,98.96667,1.944908,91.16667,2.511308,106.7709947,83956.725
2014,2014G044,First time,2,131,65.5,7.778175,92.2,0.848528,81.5,0.141421,90.40648,64317.725
2014,2014G045,First time,4,393,98.25,24.5136,98.925,0.85,81.625,1.108678,106.67022,96476.5875
2014,2014G046,First time,2,163,81.5,21.92031,98.55,0.070711,89.75,0.636396,105.76332,80028.925
2014,2014G047,First time,4,298,74.5,8.888194,88.35,0.264575,77.45,0.785281,81.09564,73155.275
2014,2014G048,First time,2,163,81.5,7.778175,96.3,1.697056,86.3,1.555635,100.32192,80028.925
2014,2014G049,First time,4,384,96,18.45716,96.65,1.034408,87.525,0.818026,101.16836,94267.2
2014,2014G050,First time,6,495,82.5,21.1542,101.14,0.680441,88.74,0.60663,112.026976,81010.875
2014,2014G051,First time,5,504,100.8,17.52712,104.64,1.768615,94.2,1.382027,120.491376,98980.56
2014,2014G052,First time,6,411,68.5,15.05656,99.63333,0.608824,88.01667,0.534478,108.3832453,67263.575
2014,2014G053,First time,7,476,95.2,13.9714,90.11429,0.837513,80.08571,1.112697,85.36239894,93481.64
2014,2014G054,First time,5,430,86,10.46422,94.9,1.280625,81.4,1.30384,96.93616,84447.7
2014,2014G055,First time,2,150,75,1.414214,98.55,0.212132,87.8,0,105.76332,73646.25
2014,2014G056,First time,1,84,84,,95.2,,84.7,,97.66168,82483.8
2014,2014G057,First time,5,378,94.5,8.185353,94.4,0.827647,84.12,1.059245,95.72696,92794.275
2014,2014G058,First time,6,528,88,12.8841,93.98333,0.870441,90.48333,0.411906,94.71928527,86411.6
2014,2014G059,First time,1,85,85,,97.5,,86.8,,103.224,83465.75
2014,2014G060,First time,3,195,97.5,7.778175,101.7333,7.943131,93.7,6.841783,113.4618127,95740.125
2014,2014G061,First time,4,131,65.5,24.74874,94.275,0.895824,80.65,0.443471,95.42466,64317.725
2014,2014G062,First time,2,186,93,19.79899,99.9,0.141421,87.6,0.565685,109.02816,91321.35
2014,2014G063,First time,3,236,78.66667,25.14624,91.33333,0.321455,82.4,0.754983,88.31052527,77246.73661
2014,2014G064,First time,1,123,123,,104.9,,90.7,,121.12016,120779.85
2014,2014G065,First time,1,52,52,,89.2,,84.6,,83.15128,51061.4
2014,2014G066,First time,6,480,80,17.35511,99.31667,1.390563,88.11667,0.953764,107.6174347,78556
2014,2014G067,First time,3,257,85.66667,30.66486,99.43333,0.70946,90.03333,1.450287,107.8995653,84120.38661
2014,2014G068,First time,4,286,95.33333,17.67295,105.8,1.407125,94.4,2.487301,123.29672,93612.56339
2014,2014G069,First time,5,273,68.25,20.67809,96.48,1.420211,83.04,1.016366,100.757232,67018.0875
2014,2014G070,First time,1,69,69,,95.4,,89.5,,98.14536,67754.55
2014,2014G071,First time,5,376,75.2,21.3237,95.7,0.707107,87.6,0.561249,98.87088,73842.64
2014,2014G072,First time,5,262,65.5,12.23383,96.194,1.04172,87.42,4.179354,100.0655696,64317.725
2014,2014G073,First time,8,385,77,22.88012,101.6,0.927362,91.525,0.930054,113.13944,75610.15
2014,2014G074,First time,2,169,84.5,3.535534,94.5,0.707107,85.9,0.989949,95.9688,82974.775
2014,2014G075,First time,2,132,66,33.94113,98,7.071068,86.95,3.606245,104.4332,64808.7
2014,2014G076,First time,2,143,71.5,9.192388,90.25,0.353553,79.2,1.131371,85.6906,70209.425
2014,2014G077,First time,1,109,109,,96,,82,,99.5964,107032.55
2014,2014G078,First time,3,332,110.6667,4.041452,102.0333,0.568624,93.86667,2.468468,114.1873327,108669.1661
2014,2014G079,First time,4,264,66,10.13246,96.4,1.74547,84.325,1.135415,100.56376,64808.7
2014,2014G080,First time,1,64,64,,109,,100,,131.0356,62844.8
2014,2014G081,First time,7,296,74,21.18175,93.11429,0.963377,85.32857,0.590803,92.61759894,72664.3
2014,2014G082,First time,2,157,78.5,31.81981,96.25,0.636396,88.25,1.06066,100.201,77083.075
2014,2014G083,First time,6,181,60.33333,17.92577,91.754,0.524957,78.68,0.383406,89.3278736,59244.31339
2014,2014G084,First time,6,210,52.5,11.56143,99.66667,2.15654,86.6,1.461506,108.4638747,51552.375
2014,2014G085,First time,1,103,103,,95.1,,85.6,,97.41984,101140.85
2014,2014G086,First time,5,123,61.5,20.5061,96.58,0.54037,82.52,1.030534,100.999072,60389.925
2014,2014G087,First time,3,110,55,21.2132,93.33333,2.081666,81.83333,0.763763,93.14732527,54007.25
2014,2014G088,First time,2,121,60.5,3.535534,101.05,2.757716,90.2,5.939697,111.80932,59407.975
2014,2014G089,First time,3,255,85,11.78983,96.86667,0.960902,84.26667,0.650641,101.6923547,83465.75
2014,2014G090,First time,7,216,72,22.86919,102.2714,2.63484,87.61429,0.470562,114.7631538,70700.4
2014,2014G091,First time,2,86,86,,101.1,0.424264,90.25,0.070711,111.93024,84447.7
2014,2014G092,First time,2,76,76,,88.55,3.181981,75.75,0.353553,81.57932,74628.2
2014,2014G093,First time,5,82,82,,93.34,0.646529,86.1,0.946044,93.163456,80519.9
2014,2014G094,First time,3,141,70.5,9.192388,94.16667,1.680278,82.46667,1.001665,95.16267473,69227.475
2014,2014G095,First time,1,81,81,,100.4,,89.2,,110.23736,79537.95
2014,2014G096,First time,5,74,74,,101.4,0.734847,92.58,0.248998,112.65576,72664.3
2014,2014G097,First time,4,64,64,,98.7,0.938083,84.125,1.090489,106.12608,62844.8
2014,2014G098,First time,5,55,55,,92.66,0.517687,83.26,0.950263,91.518944,54007.25
2014,2014G099,First time,1,97,97,,100.5,,90.5,,110.4792,95249.15
2014,2014G101,First time,3,110,110,,96.76667,0.503322,88.66667,0.321455,101.4505147,108014.5
2014,2014G102,First time,4,47,47,,92.975,0.629153,76.325,1.552149,92.28074,46151.65
2014,2014G104,First time,3,67,67,,92.6,1.058301,86.63333,2.150194,91.37384,65790.65
2015,1995G024,Recurring,6,166,83,28.28427,100.1667,1.032796,87.76667,2.667333,109.6731473,81501.85
2015,1998G020,Recurring,5,45,45,,96.72,0.941807,87.26,0.792465,101.337648,44187.75
2015,1998G030,Recurring,2,120,120,,100.55,0.212132,84.6,0.565685,110.60012,117834
2015,2001G005,Recurring,3,232,116,25.45584,113.4333,0.90185,101.4,3.1241,141.7570927,113906.2
2015,2006G015,Recurring,6,57,57,,103.1333,1.298717,90.61667,1.616684,116.8475727,55971.15
2015,2008G012,Recurring,5,234,78,5.567764,101.35,0.415331,84.25,0.804674,112.53484,76592.1
2015,2008G050,Recurring,7,58,58,,100.5286,0.549892,87.85714,1.00309,110.5483662,56953.1
2015,2009G014,Recurring,2,207,103.5,7.778175,98.05,0.070711,87.6,0.848528,104.55412,101631.825
2015,2009G029,Recurring,6,122,61,0,97.35,0.875785,88.63333,3.163332,102.86124,59898.95
2015,2009G046,Recurring,1,123,123,,102.1,,87,,114.34864,120779.85
2015,2010G010,Recurring,4,296,98.66667,30.53413,105,0.962635,89.25,1.560983,121.362,96885.73661
2015,2010G015,Recurring,6,508,84.66667,18.26107,104.2167,4.289716,91.78333,1.040032,119.4676673,83138.43661
2015,2011G023,Recurring,5,425,85,23.42008,101.2,0.52915,87.82,0.91214,112.17208,83465.75
2015,2011G040,Recurring,7,74,74,,100.2,1.232883,88.78571,1.236161,109.75368,72664.3
2015,2011G044,Recurring,7,121,60.5,16.26346,106.8,1.212436,92.18571,0.827503,125.71512,59407.975
2015,2011G054,Recurring,8,62,62,,94.0875,1.038457,78.5625,1.484142,94.97121,60880.9
2015,2012G002,Recurring,7,170,85,4.242641,100.0857,1.277274,86.75714,3.375824,109.4772569,83465.75
2015,2012G003,Recurring,4,327,109,6.082763,105.775,0.865544,93.725,1.839157,123.23626,107032.55
2015,2012G012,Recurring,3,310,103.3333,37.44774,101.6667,1.755942,93.1,0.964365,113.3007473,101468.1339
2015,2012G014,Recurring,5,355,88.75,12.28481,100.82,1.1077,91.76,0.634823,111.253088,87148.0625
2015,2012G021,Recurring,3,198,99,18.38478,103.4667,0.404145,91.16667,4.476978,117.6538673,97213.05
2015,2012G022,Recurring,1,62,62,,100,,88,,109.27,60880.9
2015,2012G029,Recurring,4,461,115.25,9.069179,99.075,0.298608,92.075,1.699755,107.03298,113169.7375
2015,2012G036,Recurring,9,342,85.5,16.38088,107.7444,2.463286,90.23333,1.040433,127.999057,83956.725
2015,2012G088,Recurring,4,92,92,,95.7,0.80829,88.1,0.408248,98.87088,90339.4
2015,2015G001,First time,5,176,88,19.79899,92.604,3.575476,82.95,3.149556,91.3835136,86411.6
2015,2015G002,First time,5,300,75,16.79286,98.52,1.836301,90.56,0.684105,105.690768,73646.25
2015,2015G003,First time,4,282,94,12.28821,94.825,1.184272,85.3,0.2,96.75478,92303.3
2015,2015G004,First time,3,263,87.66667,12.58306,108.6667,0.152753,96.83333,1.069268,130.2295473,86084.28661
2015,2015G005,First time,1,62,62,,96.5,,83.9,,100.8056,60880.9
2015,2015G006,First time,2,105,52.5,2.12132,107.2,0,92.4,0,126.68248,51552.375
2015,2015G007,First time,3,179,89.5,17.67767,96.76667,0.680686,89.1,0.458258,101.4505147,87884.525
2015,2015G008,First time,4,220,55,8.679478,93.9,0.33665,80.5,0.408248,94.51776,54007.25
2015,2015G009,First time,2,110,110,,103.25,0.353553,94.95,0.919239,117.1298,108014.5
2015,2015G010,First time,3,223,74.33333,19.85783,101.9,1.664332,92.8,0.34641,113.86496,72991.61339
2015,2015G011,First time,2,197,98.5,28.99138,104,0,96.65,5.16188,118.9436,96722.075
2015,2015G012,First time,3,314,104.6667,39.01709,99.66667,0.378594,92.36667,0.981495,108.4638747,102777.4661
2015,2015G014,First time,3,229,76.33333,21.93931,98.96667,0.950438,87,0.5,106.7709947,74955.51339
2015,2015G015,First time,1,97,97,,96.4,,82,,100.56376,95249.15
2015,2015G016,First time,2,130,65,22.62742,89.25,0.353553,79.55,2.192031,83.2722,63826.75
2015,2015G017,First time,4,422,105.5,36.12478,99.65,0.818535,85.85,1.912241,108.42356,103595.725
2015,2015G018,First time,6,255,85,12.76715,94.8,1.067708,84.56667,0.496655,96.69432,83465.75
2015,2015G019,First time,2,199,99.5,24.74874,100,0,89.75,1.06066,109.27,97704.025
2015,2015G020,First time,4,122,122,,106.65,2.521243,93.175,0.722842,125.35236,119797.9
2015,2015G021,First time,2,86,86,,93.15,0.212132,84.7,0.424264,92.70396,84447.7
2015,2015G022,First time,10,281,93.66667,31.78574,107.05,0.760482,91.81,0.629727,126.31972,91975.98661
2015,2015G023,First time,6,220,73.33333,3.05505,93.61667,1.536772,78.75,1.375136,93.83255473,72009.66339
2015,2015G024,First time,4,107,107,,96.95,0.737111,86.875,0.853913,101.89388,105068.65
2015,2015G025,First time,6,137,68.5,10.6066,95.93333,0.393277,81.53333,0.618601,99.43516527,67263.575
2015,2015G026,First time,6,123,123,,101.0167,2.31207,91.13333,1.222566,111.7287873,120779.85
2015,2015G027,First time,5,122,122,,97.22,0.486826,89.2,2.660827,102.546848,119797.9
2015,2015G028,First time,3,77,77,,96.63333,0.986577,91.46667,0.80829,101.1280453,75610.15
2015,2015G030,First time,9,245,122.5,13.43503,111.6111,1.001804,101.9111,0.735603,137.3502842,120288.875
2015,2015G031,First time,6,64,64,,93.88333,1.116094,83,1.438054,94.47744527,62844.8
2015,2015G034,First time,4,75,75,,94.85,0.793725,87.575,1.322561,96.81524,73646.25
2015,2015G035,First time,4,60,60,,105.3,0.571548,92.475,2.245551,122.08752,58917
2015,2015G036,First time,4,65,65,,103.225,0.634429,94.45,1.386843,117.06934,63826.75
2015,2015G038,First time,2,71,71,,95.05,0.636396,92.75,2.474874,97.29892,69718.45
2015,2015G039,First time,2,68,68,,93.95,4.313351,84.4,8.626703,94.63868,66772.6
2015,2015G044,First time,8,49,49,,99.625,2.989386,84.5125,3.365556,108.3631,48115.55
2015,2015G046,First time,7,64,64,,103.0286,0.585133,90.72143,1.32157,116.5943662,62844.8
2015,2015G056,First time,6,86,86,,104.5,0.660303,93.91667,1.062858,120.1528,84447.7
2015,2015G081,First time,8,192,96,5.656854,93.57143,0.822391,84.71429,1.622545,93.72314631,94267.2
2015,2015G092,First time,3,81,81,,92.86667,0.776745,85.3,1.513275,92.01875473,79537.95
2015,2015G099,First time,8,75,75,,99.4375,1.759007,87.6375,3.586856,107.90965,73646.25
2015,2015G107,First time,3,127,127,,98.83333,0.288675,93.3,0.964365,106.4485253,124707.65
2015,2015G111,First time,6,185,92.5,7.778175,95.38333,0.426224,87.06,1.501466,98.10504527,90830.375
2015,2015G118,First time,7,58,58,,86.74286,0.78072,77.25714,0.711471,77.20893262,56953.1
2015,2015G120,First time,6,113,113,,98.43333,4.771862,88.33333,2.564891,105.4811653,110960.35
2015,2015G122,First time,4,152,76,8.485281,93.225,1.021029,85.875,1.030776,92.88534,74628.2
2015,2015G126,First time,3,93,93,,90.6,0.655744,83.6,0.52915,86.53704,91321.35
2015,2015G127,First time,2,90,90,,95.95,0.070711,82.5,0.707107,99.47548,88375.5
2015,2015G129,First time,1,109,109,,94.5,,83.5,,95.9688,107032.55
2016,1994G060,Recurring,7,618,103,19.59592,104.76,1.19708,88.34,0.998999,120.781584,101140.85
2016,1997G018,Recurring,1,88,88,,105.7,,98.8,,123.05488,86411.6
2016,1997G032,Recurring,4,410,102.5,22.36813,103.8667,1.508494,89.26667,0.20548,118.6212273,100649.875
2016,1998G005,Recurring,6,367,73.4,10.71448,87.52,3.024831,81.34,0.768375,79.088368,72075.13
2016,1998G043,Recurring,1,83,83,,99.8,,91.4,,108.78632,81501.85
2016,1999G005,Recurring,4,237,79,25.11971,105.1,0.883176,97.575,1.466004,121.60384,77574.05
2016,1999G015,Recurring,2,163,81.5,2.12132,90.8,0,81,0,87.02072,80028.925
2016,2000G010,Recurring,7,749,107,32.41399,103.2333,0.573488,90.91667,0.798784,117.0894127,105068.65
2016,2003G004,Recurring,4,385,96.25,42.69563,104.075,0.892095,93.95,2.056696,119.12498,94512.6875
2016,2004G009,Recurring,7,440,73.33333,9.092121,95.45,0.546199,84.525,1.241471,98.26628,72009.66339
2016,2004G035,Recurring,1,97,97,,108.7,,100.3,,130.31008,95249.15
2016,2004G053,Recurring,2,217,108.5,16.26346,108.7,0,100.3,0,130.31008,106541.575
2016,2004G056,Recurring,2,187,93.5,28.99138,88.45,1.484924,80.55,1.343503,81.33748,91812.325
2016,2004G057,Recurring,3,348,116,4.358899,99.46667,0.550757,93.96667,0.550757,107.9801947,113906.2
2016,2004G059,Recurring,4,336,84,10.67708,97.9,0.812404,89.075,0.287228,104.19136,82483.8
2016,2006G025,Recurring,2,170,85,21.2132,93.7,3.818377,79.6,0.848528,94.03408,83465.75
2016,2007G005,Recurring,7,625,89.28571,21.29722,96.27143,0.801487,82.45714,1.151603,100.2528263,87674.10293
2016,2007G015,Recurring,7,584,83.42857,13.33988,104.4833,0.52095,90.46667,1.127928,120.1124127,81922.68431
2016,2007G020,Recurring,4,323,80.75,15.52149,97.63333,0.602771,84.66667,0.650641,103.5464453,79292.4625
2016,2007G030,Recurring,5,455,91,8.42615,103.075,1.121104,86.025,0.664737,116.70658,89357.45
2016,2007G036,Recurring,1,63,63,,91,,79.3,,87.5044,61862.85
2016,2008G036,Recurring,5,566,113.2,18.14387,101.08,0.622093,84.96,1.123833,111.881872,111156.74
2016,2008G049,Recurring,1,89,89,,97.4,,86.1,,102.98216,87393.55
2016,2008G067,Recurring,5,491,98.2,15.10629,99.68,3.543586,87.56,7.304998,108.496112,96427.49
2016,2008G068,Recurring,4,378,94.5,6.757712,102.5,0,92.9,0.408248,115.316,92794.275
2016,2008G069,Recurring,1,128,128,,97.7,,84.8,,103.70768,125689.6
2016,2009G001,Recurring,7,569,94.83333,12.51266,97.34286,1.070603,91.12857,1.866114,102.8439726,93121.58839
2016,2009G006,Recurring,7,612,102,12.82186,99.94286,0.531843,86.85714,1.429286,109.1318126,100158.9
2016,2009G010,Recurring,2,171,85.5,9.192388,102.65,0.494975,89.5,0.141421,115.67876,83956.725
2016,2009G037,Recurring,6,425,85,14.57738,96.81667,0.825631,82.8,1.6,101.5714347,83465.75
